Subject,Item,VerbType,Position,RT,NPPredictability
Subj19,Item25,AspV,Verb,224.26 ,0.00 
Subj19,Item25,AspV,NP,196.91 ,0.00 
Subj19,Item25,AspV,NP_1,234.89 ,0.00 
Subj19,Item25,AspV,NP_2,414.89 ,0.00 
Subj19,Item26,PrefV,Verb,451.41 ,0.60 
Subj19,Item26,PrefV,NP,366.53 ,0.60 
Subj19,Item26,PrefV,NP_1,285.99 ,0.60 
Subj19,Item26,PrefV,NP_2,176.02 ,0.60 
Subj19,Item27,NonPrefV,Verb,252.05 ,0.00 
Subj19,Item27,NonPrefV,NP,191.37 ,0.00 
Subj19,Item27,NonPrefV,NP_1,373.38 ,0.00 
Subj19,Item27,NonPrefV,NP_2,579.95 ,0.00 
Subj19,Item28,AspV,Verb,265.33 ,0.00 
Subj19,Item28,AspV,NP,172.72 ,0.00 
Subj19,Item28,AspV,NP_1,227.43 ,0.00 
Subj19,Item28,AspV,NP_2,344.01 ,0.00 
Subj19,Item29,PrefV,Verb,640.92 ,0.25 
Subj19,Item29,PrefV,NP,372.91 ,0.25 
Subj19,Item29,PrefV,NP_1,195.45 ,0.25 
Subj19,Item29,PrefV,NP_2,345.49 ,0.25 
Subj19,Item30,NonPrefV,Verb,308.92 ,0.20 
Subj19,Item30,NonPrefV,NP,486.35 ,0.20 
Subj19,Item30,NonPrefV,NP_1,608.34 ,0.20 
Subj19,Item30,NonPrefV,NP_2,517.71 ,0.20 
Subj19,Item31,AspV,Verb,495.48 ,0.00 
Subj19,Item31,AspV,NP,233.48 ,0.00 
Subj19,Item31,AspV,NP_1,334.28 ,0.00 
Subj19,Item31,AspV,NP_2,334.95 ,0.00 
Subj19,Item32,PrefV,Verb,162.83 ,0.60 
Subj19,Item32,PrefV,NP,154.27 ,0.60 
Subj19,Item32,PrefV,NP_1,289.63 ,0.60 
Subj19,Item32,PrefV,NP_2,531.58 ,0.60 
Subj20,Item1,PrefV,Verb,336.21 ,0.60 
Subj20,Item1,PrefV,NP,1056.20 ,0.60 
Subj20,Item1,PrefV,NP_1,499.44 ,0.60 
Subj20,Item1,PrefV,NP_2,381.46 ,0.60 
Subj20,Item2,NonPrefV,Verb,547.59 ,0.35 
Subj20,Item2,NonPrefV,NP,539.59 ,0.35 
Subj20,Item2,NonPrefV,NP_1,307.69 ,0.35 
Subj20,Item2,NonPrefV,NP_2,420.96 ,0.35 
Subj20,Item3,AspV,Verb,460.96 ,0.00 
Subj20,Item3,AspV,NP,616.27 ,0.00 
Subj20,Item3,AspV,NP_1,397.58 ,0.00 
Subj20,Item3,AspV,NP_2,363.60 ,0.00 
Subj20,Item4,PrefV,Verb,256.53 ,0.90 
Subj20,Item4,PrefV,NP,451.86 ,0.90 
Subj20,Item4,PrefV,NP_1,1231.15 ,0.90 
Subj20,Item4,PrefV,NP_2,347.70 ,0.90 
Subj20,Item5,NonPrefV,Verb,682.94 ,0.30 
Subj20,Item5,NonPrefV,NP,1037.65 ,0.30 
Subj20,Item5,NonPrefV,NP_1,545.62 ,0.30 
Subj20,Item5,NonPrefV,NP_2,537.67 ,0.30 
Subj20,Item6,AspV,Verb,1195.76 ,0.10 
Subj20,Item6,AspV,NP,1033.87 ,0.10 
Subj20,Item6,AspV,NP_1,1261.80 ,0.10 
Subj20,Item6,AspV,NP_2,377.21 ,0.10 
Subj20,Item7,PrefV,Verb,218.36 ,0.45 
Subj20,Item7,PrefV,NP,751.08 ,0.45 
Subj20,Item7,PrefV,NP_1,302.38 ,0.45 
Subj20,Item7,PrefV,NP_2,303.79 ,0.45 
Subj20,Item8,NonPrefV,Verb,1227.40 ,0.25 
Subj20,Item8,NonPrefV,NP,1240.03 ,0.25 
Subj20,Item8,NonPrefV,NP_1,931.99 ,0.25 
Subj20,Item8,NonPrefV,NP_2,668.72 ,0.25 
Subj20,Item9,AspV,Verb,884.79 ,0.10 
Subj20,Item9,AspV,NP,638.79 ,0.10 
Subj20,Item9,AspV,NP_1,706.80 ,0.10 
Subj20,Item9,AspV,NP_2,436.13 ,0.10 
Subj20,Item10,PrefV,Verb,654.83 ,0.35 
Subj20,Item10,PrefV,NP,578.17 ,0.35 
Subj20,Item10,PrefV,NP_1,680.75 ,0.35 
Subj20,Item10,PrefV,NP_2,379.41 ,0.35 
Subj20,Item11,NonPrefV,Verb,626.79 ,0.40 
Subj20,Item11,NonPrefV,NP,775.35 ,0.40 
Subj20,Item11,NonPrefV,NP_1,966.04 ,0.40 
Subj20,Item11,NonPrefV,NP_2,589.49 ,0.40 
Subj20,Item12,AspV,Verb,1202.59 ,0.00 
Subj20,Item12,AspV,NP,1199.81 ,0.00 
Subj20,Item12,AspV,NP_1,637.94 ,0.00 
Subj20,Item12,AspV,NP_2,465.82 ,0.00 
Subj20,Item13,PrefV,Verb,909.64 ,0.15 
Subj20,Item13,PrefV,NP,566.93 ,0.15 
Subj20,Item13,PrefV,NP_1,1309.66 ,0.15 
Subj20,Item13,PrefV,NP_2,423.00 ,0.15 
Subj20,Item14,NonPrefV,Verb,589.20 ,0.15 
Subj20,Item14,NonPrefV,NP,1059.16 ,0.15 
Subj20,Item14,NonPrefV,NP_1,390.56 ,0.15 
Subj20,Item14,NonPrefV,NP_2,340.57 ,0.15 
Subj20,Item15,AspV,Verb,603.77 ,0.00 
Subj20,Item15,AspV,NP,801.13 ,0.00 
Subj20,Item15,AspV,NP_1,750.45 ,0.00 
Subj20,Item15,AspV,NP_2,893.80 ,0.00 
Subj20,Item16,PrefV,Verb,365.79 ,0.60 
Subj20,Item16,PrefV,NP,1533.14 ,0.60 
Subj20,Item16,PrefV,NP_1,349.85 ,0.60 
Subj20,Item16,PrefV,NP_2,429.87 ,0.60 
Subj20,Item17,NonPrefV,Verb,830.92 ,0.05 
Subj20,Item17,NonPrefV,NP,1099.00 ,0.05 
Subj20,Item17,NonPrefV,NP_1,909.04 ,0.05 
Subj20,Item17,NonPrefV,NP_2,406.42 ,0.05 
Subj20,Item18,AspV,Verb,312.58 ,0.20 
Subj20,Item18,AspV,NP,345.91 ,0.20 
Subj20,Item18,AspV,NP_1,1049.95 ,0.20 
Subj20,Item18,AspV,NP_2,286.03 ,0.20 
Subj20,Item19,PrefV,Verb,1207.89 ,0.55 
Subj20,Item19,PrefV,NP,853.20 ,0.55 
Subj20,Item19,PrefV,NP_1,1312.47 ,0.55 
Subj20,Item19,PrefV,NP_2,393.92 ,0.55 
Subj20,Item20,NonPrefV,Verb,1536.20 ,0.25 
Subj20,Item20,NonPrefV,NP,672.17 ,0.25 
Subj20,Item20,NonPrefV,NP_1,402.84 ,0.25 
Subj20,Item20,NonPrefV,NP_2,928.21 ,0.25 
Subj20,Item21,AspV,Verb,376.69 ,0.05 
Subj20,Item21,AspV,NP,1063.24 ,0.05 
Subj20,Item21,AspV,NP_1,426.70 ,0.05 
Subj20,Item21,AspV,NP_2,343.34 ,0.05 
Subj20,Item22,PrefV,Verb,364.86 ,0.30 
Subj20,Item22,PrefV,NP,700.28 ,0.30 
Subj20,Item22,PrefV,NP_1,462.22 ,0.30 
Subj20,Item22,PrefV,NP_2,825.68 ,0.30 
Subj20,Item23,NonPrefV,Verb,548.09 ,0.25 
Subj20,Item23,NonPrefV,NP,539.50 ,0.25 
Subj20,Item23,NonPrefV,NP_1,451.46 ,0.25 
Subj20,Item23,NonPrefV,NP_2,367.48 ,0.25 
Subj20,Item24,AspV,Verb,276.33 ,0.00 
Subj20,Item24,AspV,NP,1206.88 ,0.00 
Subj20,Item24,AspV,NP_1,820.23 ,0.00 
Subj20,Item24,AspV,NP_2,1184.91 ,0.00 
Subj20,Item25,PrefV,Verb,805.43 ,0.85 
Subj20,Item25,PrefV,NP,1058.72 ,0.85 
Subj20,Item25,PrefV,NP_1,854.10 ,0.85 
Subj20,Item25,PrefV,NP_2,433.33 ,0.85 
Subj20,Item26,NonPrefV,Verb,1030.86 ,0.25 
Subj20,Item26,NonPrefV,NP,1226.93 ,0.25 
Subj20,Item26,NonPrefV,NP_1,743.69 ,0.25 
Subj20,Item26,NonPrefV,NP_2,455.60 ,0.25 
Subj20,Item27,AspV,Verb,395.12 ,0.00 
Subj20,Item27,AspV,NP,633.16 ,0.00 
Subj20,Item27,AspV,NP_1,381.82 ,0.00 
Subj20,Item27,AspV,NP_2,412.46 ,0.00 
Subj20,Item28,PrefV,Verb,761.62 ,0.25 
Subj20,Item28,PrefV,NP,1177.00 ,0.25 
Subj20,Item28,PrefV,NP_1,727.77 ,0.25 
Subj20,Item28,PrefV,NP_2,712.33 ,0.25 
Subj20,Item29,NonPrefV,Verb,1529.49 ,0.40 
Subj20,Item29,NonPrefV,NP,1178.16 ,0.40 
Subj20,Item29,NonPrefV,NP_1,808.94 ,0.40 
Subj20,Item29,NonPrefV,NP_2,646.17 ,0.40 
Subj20,Item30,AspV,Verb,713.12 ,0.05 
Subj20,Item30,AspV,NP,1434.57 ,0.05 
Subj20,Item30,AspV,NP_1,890.60 ,0.05 
Subj20,Item30,AspV,NP_2,804.62 ,0.05 
Subj20,Item31,PrefV,Verb,555.08 ,0.50 
Subj20,Item31,PrefV,NP,1218.44 ,0.50 
Subj20,Item31,PrefV,NP_1,799.66 ,0.50 
Subj20,Item31,PrefV,NP_2,1069.79 ,0.50 
Subj20,Item32,NonPrefV,Verb,1071.63 ,0.10 
Subj20,Item32,NonPrefV,NP,2066.19 ,0.10 
Subj20,Item32,NonPrefV,NP_1,749.55 ,0.10 
Subj20,Item32,NonPrefV,NP_2,957.68 ,0.10 
Subj21,Item1,NonPrefV,Verb,289.80 ,0.05 
Subj21,Item1,NonPrefV,NP,339.78 ,0.05 
Subj21,Item1,NonPrefV,NP_1,419.68 ,0.05 
Subj21,Item1,NonPrefV,NP_2,320.48 ,0.05 
Subj21,Item2,AspV,Verb,312.82 ,0.05 
Subj21,Item2,AspV,NP,298.19 ,0.05 
Subj21,Item2,AspV,NP_1,1084.31 ,0.05 
Subj21,Item2,AspV,NP_2,558.28 ,0.05 
Subj21,Item3,PrefV,Verb,358.30 ,0.20 
Subj21,Item3,PrefV,NP,373.60 ,0.20 
Subj21,Item3,PrefV,NP_1,404.33 ,0.20 
Subj21,Item3,PrefV,NP_2,481.58 ,0.20 
Subj21,Item4,NonPrefV,Verb,370.74 ,0.05 
Subj21,Item4,NonPrefV,NP,369.37 ,0.05 
Subj21,Item4,NonPrefV,NP_1,799.94 ,0.05 
Subj21,Item4,NonPrefV,NP_2,478.04 ,0.05 
Subj21,Item5,AspV,Verb,594.52 ,0.00 
Subj21,Item5,AspV,NP,296.42 ,0.00 
Subj21,Item5,AspV,NP_1,346.45 ,0.00 
Subj21,Item5,AspV,NP_2,282.54 ,0.00 
Subj21,Item6,PrefV,Verb,544.56 ,0.10 
Subj21,Item6,PrefV,NP,312.48 ,0.10 
Subj21,Item6,PrefV,NP_1,329.82 ,0.10 
Subj21,Item6,PrefV,NP_2,218.57 ,0.10 
Subj21,Item7,NonPrefV,Verb,195.35 ,0.10 
Subj21,Item7,NonPrefV,NP,265.38 ,0.10 
Subj21,Item7,NonPrefV,NP_1,268.67 ,0.10 
Subj21,Item7,NonPrefV,NP_2,336.09 ,0.10 
Subj21,Item8,AspV,Verb,260.02 ,0.00 
Subj21,Item8,AspV,NP,215.22 ,0.00 
Subj21,Item8,AspV,NP_1,284.67 ,0.00 
Subj21,Item8,AspV,NP_2,366.57 ,0.00 
Subj21,Item9,PrefV,Verb,336.84 ,0.35 
Subj21,Item9,PrefV,NP,352.72 ,0.35 
Subj21,Item9,PrefV,NP_1,352.06 ,0.35 
Subj21,Item9,PrefV,NP_2,383.33 ,0.35 
Subj21,Item10,NonPrefV,Verb,311.00 ,0.20 
Subj21,Item10,NonPrefV,NP,487.66 ,0.20 
Subj21,Item10,NonPrefV,NP_1,337.92 ,0.20 
Subj21,Item10,NonPrefV,NP_2,401.67 ,0.20 
Subj21,Item11,AspV,Verb,222.15 ,0.00 
Subj21,Item11,AspV,NP,274.84 ,0.00 
Subj21,Item11,AspV,NP_1,325.51 ,0.00 
Subj21,Item11,AspV,NP_2,486.13 ,0.00 
Subj21,Item12,PrefV,Verb,406.48 ,0.45 
Subj21,Item12,PrefV,NP,275.83 ,0.45 
Subj21,Item12,PrefV,NP_1,262.44 ,0.45 
Subj21,Item12,PrefV,NP_2,297.08 ,0.45 
Subj21,Item13,NonPrefV,Verb,265.70 ,0.05 
Subj21,Item13,NonPrefV,NP,285.15 ,0.05 
Subj21,Item13,NonPrefV,NP_1,175.15 ,0.05 
Subj21,Item13,NonPrefV,NP_2,277.76 ,0.05 
Subj21,Item14,AspV,Verb,283.43 ,0.05 
Subj21,Item14,AspV,NP,269.51 ,0.05 
Subj21,Item14,AspV,NP_1,640.15 ,0.05 
Subj21,Item14,AspV,NP_2,388.20 ,0.05 
Subj21,Item15,PrefV,Verb,218.05 ,0.20 
Subj21,Item15,PrefV,NP,206.77 ,0.20 
Subj21,Item15,PrefV,NP_1,275.96 ,0.20 
Subj21,Item15,PrefV,NP_2,198.70 ,0.20 
Subj21,Item16,NonPrefV,Verb,376.71 ,0.20 
Subj21,Item16,NonPrefV,NP,407.36 ,0.20 
Subj21,Item16,NonPrefV,NP_1,420.66 ,0.20 
Subj21,Item16,NonPrefV,NP_2,385.39 ,0.20 
Subj21,Item17,AspV,Verb,179.81 ,0.00 
Subj21,Item17,AspV,NP,153.98 ,0.00 
Subj21,Item17,AspV,NP_1,161.28 ,0.00 
Subj21,Item17,AspV,NP_2,360.65 ,0.00 
Subj21,Item18,PrefV,Verb,351.16 ,0.40 
Subj21,Item18,PrefV,NP,366.11 ,0.40 
Subj21,Item18,PrefV,NP_1,989.56 ,0.40 
Subj21,Item18,PrefV,NP_2,499.47 ,0.40 
Subj21,Item19,NonPrefV,Verb,431.10 ,0.30 
Subj21,Item19,NonPrefV,NP,395.79 ,0.30 
Subj21,Item19,NonPrefV,NP_1,409.90 ,0.30 
Subj21,Item19,NonPrefV,NP_2,615.19 ,0.30 
Subj21,Item20,AspV,Verb,385.94 ,0.20 
Subj21,Item20,AspV,NP,336.09 ,0.20 
Subj21,Item20,AspV,NP_1,447.83 ,0.20 
Subj21,Item20,AspV,NP_2,475.94 ,0.20 
Subj21,Item21,PrefV,Verb,257.41 ,0.55 
Subj21,Item21,PrefV,NP,212.62 ,0.55 
Subj21,Item21,PrefV,NP_1,346.04 ,0.55 
Subj21,Item21,PrefV,NP_2,249.97 ,0.55 
Subj21,Item22,NonPrefV,Verb,314.16 ,0.05 
Subj21,Item22,NonPrefV,NP,299.50 ,0.05 
Subj21,Item22,NonPrefV,NP_1,349.52 ,0.05 
Subj21,Item22,NonPrefV,NP_2,221.63 ,0.05 
Subj21,Item23,AspV,Verb,342.47 ,0.45 
Subj21,Item23,AspV,NP,518.38 ,0.45 
Subj21,Item23,AspV,NP_1,319.07 ,0.45 
Subj21,Item23,AspV,NP_2,287.78 ,0.45 
Subj21,Item24,PrefV,Verb,246.94 ,0.05 
Subj21,Item24,PrefV,NP,442.40 ,0.05 
Subj21,Item24,PrefV,NP_1,294.39 ,0.05 
Subj21,Item24,PrefV,NP_2,280.30 ,0.05 
Subj21,Item25,NonPrefV,Verb,317.38 ,0.05 
Subj21,Item25,NonPrefV,NP,365.90 ,0.05 
Subj21,Item25,NonPrefV,NP_1,317.38 ,0.05 
Subj21,Item25,NonPrefV,NP_2,397.94 ,0.05 
Subj21,Item26,AspV,Verb,351.73 ,0.10 
Subj21,Item26,AspV,NP,351.21 ,0.10 
Subj21,Item26,AspV,NP_1,590.38 ,0.10 
Subj21,Item26,AspV,NP_2,484.42 ,0.10 
Subj21,Item27,PrefV,Verb,348.20 ,0.05 
Subj21,Item27,PrefV,NP,428.26 ,0.05 
Subj21,Item27,PrefV,NP_1,264.87 ,0.05 
Subj21,Item27,PrefV,NP_2,252.32 ,0.05 
Subj21,Item28,NonPrefV,Verb,296.68 ,0.10 
Subj21,Item28,NonPrefV,NP,394.68 ,0.10 
Subj21,Item28,NonPrefV,NP_1,440.76 ,0.10 
Subj21,Item28,NonPrefV,NP_2,436.74 ,0.10 
Subj21,Item29,AspV,Verb,809.99 ,0.05 
Subj21,Item29,AspV,NP,343.32 ,0.05 
Subj21,Item29,AspV,NP_1,295.19 ,0.05 
Subj21,Item29,AspV,NP_2,345.22 ,0.05 
Subj21,Item30,PrefV,Verb,398.35 ,0.65 
Subj21,Item30,PrefV,NP,204.47 ,0.65 
Subj21,Item30,PrefV,NP_1,241.80 ,0.65 
Subj21,Item30,PrefV,NP_2,277.80 ,0.65 
Subj21,Item31,NonPrefV,Verb,293.52 ,0.05 
Subj21,Item31,NonPrefV,NP,327.50 ,0.05 
Subj21,Item31,NonPrefV,NP_1,424.24 ,0.05 
Subj21,Item31,NonPrefV,NP_2,404.86 ,0.05 
Subj21,Item32,AspV,Verb,337.14 ,0.00 
Subj21,Item32,AspV,NP,369.15 ,0.00 
Subj21,Item32,AspV,NP_1,703.82 ,0.00 
Subj21,Item32,AspV,NP_2,481.12 ,0.00 
Subj22,Item1,AspV,Verb,290.23 ,0.00 
Subj22,Item1,AspV,NP,148.07 ,0.00 
Subj22,Item1,AspV,NP_1,188.15 ,0.00 
Subj22,Item1,AspV,NP_2,514.17 ,0.00 
Subj22,Item2,PrefV,Verb,423.10 ,0.30 
Subj22,Item2,PrefV,NP,227.79 ,0.30 
Subj22,Item2,PrefV,NP_1,312.33 ,0.30 
Subj22,Item2,PrefV,NP_2,281.69 ,0.30 
Subj22,Item3,NonPrefV,Verb,156.99 ,0.00 
Subj22,Item3,NonPrefV,NP,148.20 ,0.00 
Subj22,Item3,NonPrefV,NP_1,156.26 ,0.00 
Subj22,Item3,NonPrefV,NP_2,291.61 ,0.00 
Subj22,Item4,AspV,Verb,215.77 ,0.00 
Subj22,Item4,AspV,NP,140.57 ,0.00 
Subj22,Item4,AspV,NP_1,116.48 ,0.00 
Subj22,Item4,AspV,NP_2,157.90 ,0.00 
Subj22,Item5,PrefV,Verb,236.11 ,0.30 
Subj22,Item5,PrefV,NP,192.19 ,0.30 
Subj22,Item5,PrefV,NP_1,294.13 ,0.30 
Subj22,Item5,PrefV,NP_2,504.18 ,0.30 
Subj22,Item6,NonPrefV,Verb,201.28 ,0.20 
Subj22,Item6,NonPrefV,NP,142.58 ,0.20 
Subj22,Item6,NonPrefV,NP_1,214.45 ,0.20 
Subj22,Item6,NonPrefV,NP_2,283.84 ,0.20 
Subj22,Item7,AspV,Verb,175.35 ,0.00 
Subj22,Item7,AspV,NP,230.02 ,0.00 
Subj22,Item7,AspV,NP_1,442.13 ,0.00 
Subj22,Item7,AspV,NP_2,342.05 ,0.00 
Subj22,Item8,PrefV,Verb,180.39 ,0.10 
Subj22,Item8,PrefV,NP,154.47 ,0.10 
Subj22,Item8,PrefV,NP_1,273.79 ,0.10 
Subj22,Item8,PrefV,NP_2,212.37 ,0.10 
Subj22,Item9,NonPrefV,Verb,195.47 ,0.10 
Subj22,Item9,NonPrefV,NP,169.59 ,0.10 
Subj22,Item9,NonPrefV,NP_1,128.27 ,0.10 
Subj22,Item9,NonPrefV,NP_2,152.94 ,0.10 
Subj22,Item10,AspV,Verb,194.63 ,0.00 
Subj22,Item10,AspV,NP,168.60 ,0.00 
Subj22,Item10,AspV,NP_1,127.35 ,0.00 
Subj22,Item10,AspV,NP_2,279.90 ,0.00 
Subj22,Item11,PrefV,Verb,149.19 ,0.50 
Subj22,Item11,PrefV,NP,140.53 ,0.50 
Subj22,Item11,PrefV,NP_1,132.53 ,0.50 
Subj22,Item11,PrefV,NP_2,349.17 ,0.50 
Subj22,Item12,NonPrefV,Verb,176.21 ,0.40 
Subj22,Item12,NonPrefV,NP,134.95 ,0.40 
Subj22,Item12,NonPrefV,NP_1,126.96 ,0.40 
Subj22,Item12,NonPrefV,NP_2,327.63 ,0.40 
Subj22,Item13,AspV,Verb,190.25 ,0.00 
Subj22,Item13,AspV,NP,148.22 ,0.00 
Subj22,Item13,AspV,NP_1,204.28 ,0.00 
Subj22,Item13,AspV,NP_2,305.64 ,0.00 
Subj22,Item14,PrefV,Verb,180.03 ,0.35 
Subj22,Item14,PrefV,NP,186.74 ,0.35 
Subj22,Item14,PrefV,NP_1,240.81 ,0.35 
Subj22,Item14,PrefV,NP_2,244.75 ,0.35 
Subj22,Item15,NonPrefV,Verb,194.73 ,0.00 
Subj22,Item15,NonPrefV,NP,152.70 ,0.00 
Subj22,Item15,NonPrefV,NP_1,144.08 ,0.00 
Subj22,Item15,NonPrefV,NP_2,184.09 ,0.00 
Subj22,Item16,AspV,Verb,210.65 ,0.05 
Subj22,Item16,AspV,NP,231.82 ,0.05 
Subj22,Item16,AspV,NP_1,300.53 ,0.05 
Subj22,Item16,AspV,NP_2,334.62 ,0.05 
Subj22,Item17,PrefV,Verb,211.33 ,0.10 
Subj22,Item17,PrefV,NP,183.91 ,0.10 
Subj22,Item17,PrefV,NP_1,302.65 ,0.10 
Subj22,Item17,PrefV,NP_2,384.00 ,0.10 
Subj22,Item18,NonPrefV,Verb,168.48 ,0.05 
Subj22,Item18,NonPrefV,NP,175.04 ,0.05 
Subj22,Item18,NonPrefV,NP_1,197.70 ,0.05 
Subj22,Item18,NonPrefV,NP_2,219.73 ,0.05 
Subj22,Item19,AspV,Verb,356.47 ,0.20 
Subj22,Item19,AspV,NP,259.81 ,0.20 
Subj22,Item19,AspV,NP_1,327.34 ,0.20 
Subj22,Item19,AspV,NP_2,359.81 ,0.20 
Subj22,Item20,PrefV,Verb,170.56 ,0.40 
Subj22,Item20,PrefV,NP,161.22 ,0.40 
Subj22,Item20,PrefV,NP_1,216.43 ,0.40 
Subj22,Item20,PrefV,NP_2,189.89 ,0.40 
Subj22,Item21,NonPrefV,Verb,188.93 ,0.00 
Subj22,Item21,NonPrefV,NP,146.84 ,0.00 
Subj22,Item21,NonPrefV,NP_1,154.94 ,0.00 
Subj22,Item21,NonPrefV,NP_2,146.14 ,0.00 
Subj22,Item22,AspV,Verb,145.59 ,0.15 
Subj22,Item22,AspV,NP,153.79 ,0.15 
Subj22,Item22,AspV,NP_1,145.05 ,0.15 
Subj22,Item22,AspV,NP_2,248.97 ,0.15 
Subj22,Item23,PrefV,Verb,163.59 ,0.55 
Subj22,Item23,PrefV,NP,154.84 ,0.55 
Subj22,Item23,PrefV,NP_1,146.18 ,0.55 
Subj22,Item23,PrefV,NP_2,314.23 ,0.55 
Subj22,Item24,NonPrefV,Verb,160.39 ,0.00 
Subj22,Item24,NonPrefV,NP,230.96 ,0.00 
Subj22,Item24,NonPrefV,NP_1,203.78 ,0.00 
Subj22,Item24,NonPrefV,NP_2,144.99 ,0.00 
Subj22,Item25,AspV,Verb,184.13 ,0.00 
Subj22,Item25,AspV,NP,142.12 ,0.00 
Subj22,Item25,AspV,NP_1,134.16 ,0.00 
Subj22,Item25,AspV,NP_2,110.14 ,0.00 
Subj22,Item26,PrefV,Verb,249.69 ,0.60 
Subj22,Item26,PrefV,NP,221.17 ,0.60 
Subj22,Item26,PrefV,NP_1,385.80 ,0.60 
Subj22,Item26,PrefV,NP_2,351.79 ,0.60 
Subj22,Item27,NonPrefV,Verb,294.93 ,0.00 
Subj22,Item27,NonPrefV,NP,248.92 ,0.00 
Subj22,Item27,NonPrefV,NP_1,380.89 ,0.00 
Subj22,Item27,NonPrefV,NP_2,299.64 ,0.00 
Subj22,Item28,AspV,Verb,255.32 ,0.00 
Subj22,Item28,AspV,NP,178.60 ,0.00 
Subj22,Item28,AspV,NP_1,233.26 ,0.00 
Subj22,Item28,AspV,NP_2,190.11 ,0.00 
Subj22,Item29,PrefV,Verb,254.16 ,0.25 
Subj22,Item29,PrefV,NP,257.45 ,0.25 
Subj22,Item29,PrefV,NP_1,356.77 ,0.25 
Subj22,Item29,PrefV,NP_2,420.17 ,0.25 
Subj22,Item30,NonPrefV,Verb,199.21 ,0.20 
Subj22,Item30,NonPrefV,NP,173.34 ,0.20 
Subj22,Item30,NonPrefV,NP_1,244.05 ,0.20 
Subj22,Item30,NonPrefV,NP_2,504.25 ,0.20 
Subj22,Item31,AspV,Verb,174.74 ,0.00 
Subj22,Item31,AspV,NP,149.27 ,0.00 
Subj22,Item31,AspV,NP_1,173.38 ,0.00 
Subj22,Item31,AspV,NP_2,147.94 ,0.00 
Subj22,Item32,PrefV,Verb,207.18 ,0.60 
Subj22,Item32,PrefV,NP,260.51 ,0.60 
Subj22,Item32,PrefV,NP_1,231.70 ,0.60 
Subj22,Item32,PrefV,NP_2,268.51 ,0.60 
Subj23,Item1,PrefV,Verb,216.82 ,0.60 
Subj23,Item1,PrefV,NP,301.62 ,0.60 
Subj23,Item1,PrefV,NP_1,350.87 ,0.60 
Subj23,Item1,PrefV,NP_2,286.84 ,0.60 
Subj23,Item2,NonPrefV,Verb,515.38 ,0.35 
Subj23,Item2,NonPrefV,NP,156.08 ,0.35 
Subj23,Item2,NonPrefV,NP_1,163.40 ,0.35 
Subj23,Item2,NonPrefV,NP_2,170.82 ,0.35 
Subj23,Item3,AspV,Verb,243.30 ,0.00 
Subj23,Item3,AspV,NP,199.42 ,0.00 
Subj23,Item3,AspV,NP_1,413.26 ,0.00 
Subj23,Item3,AspV,NP_2,298.63 ,0.00 
Subj23,Item4,PrefV,Verb,375.14 ,0.90 
Subj23,Item4,PrefV,NP,293.76 ,0.90 
Subj23,Item4,PrefV,NP_1,343.82 ,0.90 
Subj23,Item4,PrefV,NP_2,311.81 ,0.90 
Subj23,Item5,NonPrefV,Verb,771.74 ,0.30 
Subj23,Item5,NonPrefV,NP,322.42 ,0.30 
Subj23,Item5,NonPrefV,NP_1,227.09 ,0.30 
Subj23,Item5,NonPrefV,NP_2,327.77 ,0.30 
Subj23,Item6,AspV,Verb,258.79 ,0.10 
Subj23,Item6,AspV,NP,214.12 ,0.10 
Subj23,Item6,AspV,NP_1,219.47 ,0.10 
Subj23,Item6,AspV,NP_2,304.10 ,0.10 
Subj23,Item7,PrefV,Verb,185.38 ,0.45 
Subj23,Item7,PrefV,NP,367.37 ,0.45 
Subj23,Item7,PrefV,NP_1,254.09 ,0.45 
Subj23,Item7,PrefV,NP_2,257.39 ,0.45 
Subj23,Item8,NonPrefV,Verb,235.96 ,0.25 
Subj23,Item8,NonPrefV,NP,320.00 ,0.25 
Subj23,Item8,NonPrefV,NP_1,288.68 ,0.25 
Subj23,Item8,NonPrefV,NP_2,274.66 ,0.25 
Subj23,Item9,AspV,Verb,461.30 ,0.10 
Subj23,Item9,AspV,NP,136.61 ,0.10 
Subj23,Item9,AspV,NP_1,336.61 ,0.10 
Subj23,Item9,AspV,NP_2,240.61 ,0.10 
Subj23,Item10,PrefV,Verb,189.92 ,0.35 
Subj23,Item10,PrefV,NP,179.92 ,0.35 
Subj23,Item10,PrefV,NP_1,169.96 ,0.35 
Subj23,Item10,PrefV,NP_2,304.61 ,0.35 
Subj23,Item11,NonPrefV,Verb,365.19 ,0.40 
Subj23,Item11,NonPrefV,NP,155.84 ,0.40 
Subj23,Item11,NonPrefV,NP_1,115.16 ,0.40 
Subj23,Item11,NonPrefV,NP_2,204.51 ,0.40 
Subj23,Item12,AspV,Verb,222.26 ,0.00 
Subj23,Item12,AspV,NP,434.88 ,0.00 
Subj23,Item12,AspV,NP_1,366.88 ,0.00 
Subj23,Item12,AspV,NP_2,285.61 ,0.00 
Subj23,Item13,PrefV,Verb,1128.81 ,0.15 
Subj23,Item13,PrefV,NP,360.81 ,0.15 
Subj23,Item13,PrefV,NP_1,376.16 ,0.15 
Subj23,Item13,PrefV,NP_2,374.78 ,0.15 
Subj23,Item14,NonPrefV,Verb,653.50 ,0.15 
Subj23,Item14,NonPrefV,NP,336.84 ,0.15 
Subj23,Item14,NonPrefV,NP_1,416.87 ,0.15 
